customer_id,frequency,monetary_value
119803,7,37.62
119804,7,51.23
119805,7,32.86
119806,3,153.63
119807,3,84.33
119808,3,125.06
119809,2,55.26
119810,1,128.24
119811,1,29.65
119812,9,46.14
119813,5,17.12
119814,8,41.03
119815,5,124.76
119816,6,10.9
119817,3,44.09
119818,4,31.61
119819,5,41.23
119820,4,15.84
119821,3,40.25
119822,6,26.46
119823,7,70.9
119824,4,144.69
119825,4,126.57
119826,5,16.73
119827,6,155.32
119828,8,55.69
119829,3,72.47
119830,6,105.47
119831,6,78.55
119832,5,38.58
119833,2,38.0
119834,4,128.82
119835,4,68.19
119836,4,27.61
119837,7,21.72
119838,5,56.88
119839,1,34.99
119840,5,56.84
119841,5,54.23
119842,5,22.61
119843,5,90.89
119844,5,88.2
119845,6,19.36
119846,6,57.05
119847,3,38.67
119848,7,26.69
119849,5,100.57
119850,6,110.46
119851,7,68.88
119852,6,45.34
119853,5,85.71
119854,3,44.62
119855,3,70.21
119856,6,42.69
119857,2,88.4
119858,7,86.18
119859,8,41.17
119860,3,66.51
119861,6,78.71
119862,3,38.8
119863,4,111.91
119864,5,76.08
119865,5,33.02
119866,4,22.21
119867,4,90.27
119868,6,35.21
119869,8,71.43
119870,3,40.5
119871,7,32.63
119872,6,33.29
119873,3,106.34
119874,5,4.98
119875,2,98.08
119876,3,73.89
119877,2,79.25
119878,5,11.03
119879,7,79.89
119880,4,95.07
119881,6,133.72
119882,5,28.27
119883,3,75.51
119884,6,24.62
119885,3,63.19
119886,4,46.44
119887,5,78.54
119888,3,64.11
119889,5,41.04
119890,4,33.63
119891,5,116.78
119892,8,107.97
119893,6,150.06
119894,3,56.57
119895,4,37.81
119896,3,69.8
119897,6,100.86
119898,5,94.53
119899,8,64.96
119900,7,392.94
119901,6,36.86
119902,6,47.87
119903,8,42.13
119904,6,69.87
119905,2,38.54
119906,9,48.05
119907,1,16.18
119908,3,41.8
119909,7,127.04
119910,3,83.26
119911,4,42.74
119912,4,78.46
119913,6,66.41
119914,5,69.16
119915,6,61.2
119916,2,61.49
119917,5,86.39
119918,4,71.12
119919,7,74.81
119920,6,56.41
119921,3,42.64
119922,3,32.58
119923,5,125.74
119924,4,18.82
119925,4,74.33
119926,4,73.92
119927,3,39.8
119928,6,40.83
119929,5,32.92
119930,5,60.3
119931,4,13.57
119932,8,37.77
119933,6,69.25
119934,7,34.55
119935,3,34.87
119936,4,30.0
119937,9,65.39
119938,6,60.93
119939,5,84.66
119940,7,39.59
119941,5,44.21
119942,5,110.24
119943,3,38.76
119944,4,130.35
119945,5,64.97
119946,3,46.54
119947,4,79.51
119948,7,55.0
119949,4,62.87
119950,5,23.73
119951,6,41.21
119952,3,82.55
119953,4,127.83
119954,4,41.29
119955,3,123.17
119956,6,57.84
119957,3,58.64
119958,7,19.06
119959,6,48.35
119960,7,141.3
119961,8,23.91
119962,5,56.06
119963,6,26.19
119964,5,32.18
119965,3,76.74
119966,7,33.03
119967,3,101.42
119968,2,75.15
119969,5,101.69
119970,12,27.46
119971,6,26.22
119972,4,92.77
119973,5,80.78
119974,8,83.64
119975,7,62.66
119976,8,51.39
119977,9,64.36
119978,6,97.9
119979,7,78.53
119980,5,31.96
119981,2,57.51
119982,4,69.66
119983,3,98.03
119984,3,87.6
119985,3,11.64
119986,5,63.96
119987,4,97.87
119988,6,52.75
119989,2,54.58
119990,5,33.22
119991,5,19.23
119992,5,89.19
119993,6,25.33
119994,2,14.78
119995,4,49.24
119996,2,116.69
119997,2,96.38
119998,7,13.24
119999,4,28.89
120000,3,543.67
120001,5,55.15
120002,7,44.53
120003,5,96.35
120004,5,109.91
120005,5,49.02
120006,7,65.0
120007,10,60.26
120008,7,25.41
120009,9,60.08
120010,5,55.38
120011,7,98.05
120012,2,71.95
120013,10,40.88
120014,2,86.65
120015,8,17.71
120016,5,9.49
120017,7,50.1
120018,6,32.0
120019,6,58.58
120020,4,174.46
120021,8,67.0
120022,6,104.09
120023,4,162.08
120024,6,82.03
120025,6,85.87
120026,6,50.48
120027,7,43.39
120028,3,32.32
120029,7,72.71
120030,7,30.43
120031,3,102.04
120032,5,14.87
120033,6,60.96
120034,4,64.64
120035,6,18.39
120036,6,60.11
120037,6,31.6
120038,7,109.19
120039,1,70.79
120040,1,49.05
120041,2,38.23
120042,6,30.04
120043,4,31.06
120044,4,49.97
120045,5,21.37
120046,1,82.42
120047,4,50.46
120048,5,96.69
120049,5,43.99
120050,3,9.14
120051,5,31.56
120052,5,21.72
120053,4,36.19
120054,4,192.29
120055,1,41.03
120056,7,51.65
120057,3,22.57
120058,6,43.17
120059,6,42.2
120060,6,27.15
120061,2,25.59
120062,2,51.8
120063,3,80.73
120064,5,40.8
120065,5,126.18
120066,6,50.46
120067,3,37.79
120068,5,23.05
120069,5,71.74
120070,2,13.48
120071,3,48.69
120072,6,35.63
120073,4,47.81
120074,3,88.69
120075,6,32.24
120076,5,73.09
120077,4,45.16
120078,2,45.65
120079,5,88.53
120080,3,30.16
120081,6,51.78
120082,7,34.93
120083,3,38.11
120084,3,84.25
120085,6,57.72
120086,6,97.78
120087,4,37.42
120088,2,42.86
120089,5,83.4
120090,5,99.72
120091,4,66.1
120092,3,62.57
120093,6,13.24
120094,6,65.14
120095,4,59.6
120096,8,18.31
120097,5,18.17
120098,3,52.76
120099,4,115.99
120100,4,294.29
120101,6,31.57
120102,2,80.36
120103,6,38.19
120104,5,65.09
120105,7,93.65
120106,2,34.31
120107,8,44.22
120108,4,106.08
120109,6,39.9
120110,4,70.94
120111,2,89.27
120112,6,193.19
120113,5,35.14
120114,6,36.08
120115,7,59.17
120116,6,39.52
120117,4,104.58
120118,4,54.96
120119,6,52.97
120120,3,34.51
120121,4,73.52
120122,6,33.37
120123,4,118.04
120124,10,46.55
120125,7,95.55
120126,6,121.3
120127,4,100.71
120128,4,26.31
120129,6,37.03
120130,3,63.03
120131,5,61.16
120132,4,140.0
120133,5,76.12
120134,6,25.85
120135,10,34.74
120136,5,21.32
120137,4,97.85
120138,3,79.25
120139,3,30.88
120140,2,51.47
120141,7,30.1
120142,5,116.97
120143,5,73.36
120144,4,64.71
120145,2,42.72
120146,8,28.99
120147,3,28.14
120148,7,37.74
120149,3,45.47
120150,5,73.69
120151,6,120.67
120152,5,96.37
120153,6,50.24
120154,8,41.31
120155,5,70.54
120156,5,53.0
120157,7,123.18
120158,2,39.57
120159,5,92.77
120160,5,45.64
120161,8,57.44
120162,5,100.38
120163,5,88.19
120164,6,15.33
120165,6,43.66
120166,5,77.91
120167,6,52.0
120168,4,31.22
120169,7,86.31
120170,4,181.85
120171,7,17.99
120172,1,23.13
120173,3,39.15
120174,6,79.36
120175,5,44.83
120176,4,46.32
120177,8,63.42
120178,9,55.6
120179,7,17.09
120180,3,39.74
120181,8,49.4
120182,3,203.92
120183,3,33.21
120184,4,54.94
120185,2,34.84
120186,2,48.85
120187,3,21.57
120188,4,37.3
120189,2,17.83
120190,5,33.49
120191,8,36.62
120192,4,91.08
120193,4,74.77
120194,5,64.5
120195,2,69.46
120196,6,105.4
120197,5,39.86
120198,9,115.38
120199,4,87.83
120200,5,187.64
120201,4,24.73
120202,5,69.72
120203,8,60.41
120204,5,91.41
120205,3,7.8
120206,7,43.75
120207,6,77.41
120208,8,68.25
120209,8,11.58
120210,5,36.88
120211,2,94.06
120212,3,92.34
120213,5,64.19
120214,4,62.75
120215,5,31.65
120216,4,56.14
120217,8,40.94
120218,5,52.2
120219,7,68.68
120220,6,69.98
120221,3,21.16
120222,7,54.65
120223,4,39.24
120224,6,29.42
120225,9,26.97
120226,4,64.59
120227,2,49.69
120228,6,81.97
120229,4,108.22
120230,7,123.84
120231,7,10.48
120232,3,129.33
120233,7,52.78
120234,5,83.19
120235,5,118.23
120236,4,59.12
120237,5,32.31
120238,3,82.68
120239,2,34.7
120240,7,73.57
120241,4,139.34
120242,3,191.93
120243,5,108.01
120244,6,106.98
120245,4,88.87
120246,5,41.74
120247,6,101.05
120248,5,28.69
120249,5,49.37
120250,2,63.77
120251,5,63.91
120252,6,97.76
120253,6,33.12
120254,6,49.82
120255,6,65.91
120256,4,50.03
120257,10,66.7
120258,6,29.12
120259,3,22.61
120260,9,148.63
120261,3,86.65
120262,1,51.93
120263,6,31.11
120264,4,141.35
120265,5,148.27
120266,5,50.28
120267,4,22.19
120268,7,56.42
120269,4,42.75
120270,8,29.57
120271,4,15.66
120272,2,136.95
120273,6,100.81
120274,4,39.9
120275,6,49.67
120276,6,45.48
120277,5,6.98
120278,6,171.85
120279,2,58.33
120280,6,76.55
120281,5,85.81
120282,4,32.16
120283,8,27.81
120284,5,28.22
120285,3,101.92
120286,5,72.0
120287,6,36.09
120288,6,29.56
120289,3,37.02
120290,7,46.06
120291,3,32.47
120292,3,33.88
120293,4,42.13
120294,5,47.0
120295,7,25.04
120296,6,31.62
120297,1,8.41
120298,6,36.32
120299,4,40.27
120300,6,435.22
120301,3,49.52
120302,3,20.97
120303,6,15.97
120304,8,20.36
120305,8,83.09
120306,8,53.36
120307,1,94.31
120308,4,61.45
120309,3,44.41
120310,5,64.41
120311,6,32.4
120312,6,44.78
120313,3,117.26
120314,4,54.98
120315,3,31.84
120316,4,73.2
120317,8,28.47
120318,5,55.35
120319,8,24.43
120320,3,56.12
120321,5,24.22
120322,5,33.97
120323,5,42.07
120324,8,39.87
120325,4,77.95
120326,7,66.53
120327,5,100.75
120328,5,45.51
120329,4,61.47
120330,7,64.34
120331,6,90.47
120332,4,29.2
120333,3,41.11
120334,10,86.85
120335,4,68.66
120336,6,35.13
120337,2,28.23
120338,8,38.87
120339,5,76.23
120340,6,113.69
120341,4,50.02
120342,9,36.27
120343,3,78.9
120344,3,21.66
120345,4,21.11
120346,2,57.09
120347,6,47.51
120348,7,28.98
120349,10,13.83
120350,7,84.28
120351,4,58.84
120352,2,83.15
120353,6,41.98
120354,3,47.09
120355,5,52.53
120356,5,36.51
120357,2,62.69
120358,6,53.53
120359,2,16.3
120360,5,25.06
120361,8,51.01
120362,4,37.84
120363,3,66.56
120364,8,23.4
120365,6,61.3
120366,7,41.81
120367,5,108.78
120368,6,49.42
120369,5,103.62
120370,3,82.33
120371,6,28.7
120372,8,49.86
120373,6,27.11
120374,5,92.68
120375,2,188.21
120376,3,45.29
120377,3,100.48
120378,3,94.96
120379,4,50.91
120380,6,4.7
120381,8,40.64
120382,5,182.33
120383,4,70.43
120384,7,21.94
120385,9,94.87
120386,4,84.44
120387,6,119.01
120388,3,86.41
120389,7,42.66
120390,4,13.01
120391,2,73.38
120392,3,24.56
120393,7,14.78
120394,8,56.02
120395,2,35.66
120396,6,12.65
120397,11,74.82
120398,4,33.94
120399,4,6.37
120400,3,127.96
120401,6,44.76
120402,5,26.14
120403,4,70.7
120404,6,80.63
120405,7,32.33
120406,5,155.52
120407,4,13.65
120408,4,26.84
120409,4,20.3
120410,7,75.64
120411,4,16.39
120412,5,68.96
120413,6,126.01
120414,9,56.34
120415,3,60.82
120416,6,82.65
120417,4,57.53
120418,1,46.03
120419,8,14.17
120420,3,124.9
120421,6,102.72
120422,8,34.49
120423,6,46.81
120424,4,49.95
120425,7,45.62
120426,4,64.46
120427,4,31.84
120428,4,51.03
120429,4,19.78
120430,8,132.55
120431,4,162.8
120432,8,32.18
120433,4,61.96
120434,1,100.37
120435,4,102.34
120436,3,153.74
120437,8,63.94
120438,3,39.53
120439,6,77.19
120440,6,75.63
120441,3,13.15
120442,4,32.58
120443,4,90.67
120444,7,82.8
120445,5,48.28
120446,3,45.48
120447,2,73.82
120448,3,70.17
120449,4,76.51
120450,2,64.02
120451,5,48.14
120452,4,56.58
120453,5,49.58
120454,2,54.32
120455,5,46.21
120456,7,11.31
120457,3,66.41
120458,2,72.64
120459,4,78.54
120460,5,5.25
120461,3,46.33
120462,4,53.63
120463,5,88.55
120464,5,65.01
120465,3,43.08
120466,8,61.45
120467,5,87.66
120468,4,74.43
120469,5,48.55
120470,5,82.77
120471,7,148.7
120472,5,28.52
120473,3,119.17
120474,4,83.98
120475,5,36.02
120476,7,79.28
120477,5,74.91
120478,4,67.88
120479,6,65.23
120480,4,21.45
120481,3,96.24
120482,4,70.37
120483,5,84.36
120484,5,19.2
120485,3,83.19
120486,6,66.08
120487,3,94.86
120488,5,46.09
120489,4,130.74
120490,7,56.12
120491,4,34.09
120492,5,35.84
120493,5,26.73
120494,2,18.83
120495,4,63.21
120496,3,54.49
120497,3,75.26
120498,5,75.07
120499,6,15.22
120500,5,134.66
120501,8,269.02
120502,6,41.71
120503,8,71.17
120504,2,73.76
120505,4,28.41
120506,4,59.13
120507,4,70.69
120508,3,102.01
120509,2,24.72
120510,5,138.64
120511,4,30.06
120512,7,199.63
120513,5,114.82
120514,7,69.23
120515,4,28.95
120516,7,53.62
120517,7,80.39
120518,7,54.03
120519,7,26.2
120520,3,154.63
120521,4,45.27
120522,7,9.52
120523,4,50.99
120524,6,44.32
120525,10,54.34
120526,4,37.4
120527,6,55.27
120528,4,111.25
120529,5,71.28
120530,5,55.44
120531,6,69.35
120532,6,118.86
120533,5,22.79
120534,7,89.51
120535,4,88.14
120536,3,111.15
120537,4,70.25
120538,5,84.03
120539,10,48.09
120540,6,96.96
120541,6,72.29
120542,5,42.16
120543,4,116.56
120544,5,68.95
120545,6,47.79
120546,5,28.89
120547,9,89.48
120548,4,42.88
120549,10,55.14
120550,5,83.31
120551,6,77.59
120552,7,49.09
120553,3,69.01
120554,3,41.05
120555,7,87.54
120556,2,97.85
120557,6,46.44
120558,3,28.49
120559,9,89.62
120560,5,53.68
120561,4,52.93
120562,3,30.28
120563,2,25.72
120564,5,46.59
120565,4,58.52
120566,4,80.27
120567,5,65.74
120568,4,82.39
120569,8,22.91
120570,4,34.94
120571,7,50.0
120572,9,34.86
120573,8,109.07
120574,4,61.69
120575,8,30.71
120576,4,59.8
120577,4,42.02
120578,2,16.06
120579,7,47.53
120580,5,113.82
120581,6,36.86
120582,4,44.81
120583,8,113.07
120584,7,63.38
120585,4,46.27
120586,10,76.17
120587,5,25.42
120588,6,117.05
120589,2,54.7
120590,4,127.2
120591,5,59.5
120592,4,92.45
120593,4,23.8
120594,6,56.35
120595,2,45.73
120596,8,54.54
120597,6,51.95
120598,4,15.81
120599,1,91.25
120600,4,261.73
120601,3,72.39
120602,6,55.05
120603,6,12.88
120604,2,61.48
120605,4,96.64
120606,6,38.06
120607,5,16.64
120608,7,56.99
120609,1,39.97
120610,3,74.92
120611,4,32.98
120612,8,63.28
120613,8,47.67
120614,5,93.31
120615,3,45.58
120616,3,197.88
120617,9,62.79
120618,7,32.98
120619,5,97.42
120620,10,111.96
120621,3,23.11
120622,7,30.35
120623,2,45.39
120624,4,57.74
120625,4,114.5
120626,7,46.33
120627,5,23.68
120628,6,189.37
120629,5,131.8
120630,8,62.57
120631,7,73.23
120632,7,58.7
120633,5,59.77
120634,7,46.03
120635,10,125.19
120636,3,14.75
120637,6,79.21
120638,3,19.38
120639,3,53.15
120640,6,14.24
120641,2,70.59
120642,5,84.65
120643,7,17.77
120644,4,66.59
120645,5,105.63
120646,7,40.56
120647,4,117.65
120648,4,98.93
120649,9,77.31
120650,5,77.5
120651,6,58.97
120652,4,53.9
120653,5,74.62
120654,1,50.87
120655,1,16.56
120656,4,30.1
120657,1,48.37
120658,9,14.58
120659,5,61.55
120660,4,48.15
120661,6,117.77
120662,5,35.91
120663,5,19.36
120664,5,95.66
120665,10,91.53
120666,2,173.06
120667,4,79.05
120668,4,7.8
120669,4,15.84
120670,6,28.28
120671,5,45.56
120672,3,55.71
120673,5,84.24
120674,5,58.87
120675,2,51.97
120676,4,53.35
120677,6,66.91
120678,5,43.65
120679,6,28.18
120680,4,122.39
120681,4,48.09
120682,5,73.98
120683,6,32.12
120684,5,43.87
120685,6,38.87
120686,5,35.49
120687,5,74.19
120688,2,76.24
120689,6,116.13
120690,7,41.76
120691,8,19.89
120692,6,51.46
120693,8,25.33
120694,3,132.99
120695,10,67.36
120696,7,64.32
120697,6,46.08
120698,4,20.19
120699,5,85.43
120700,4,155.39
120701,2,77.47
120702,6,136.31
120703,1,46.2
120704,5,81.61
120705,4,28.99
120706,4,66.43
120707,7,68.66
120708,4,72.63
120709,6,53.83
120710,4,64.37
120711,6,63.81
120712,6,82.56
120713,3,59.34
120714,5,98.08
120715,5,38.23
120716,3,56.46
120717,9,107.95
120718,6,40.42
120719,3,51.75
120720,7,50.02
120721,2,57.67
120722,3,68.89
120723,2,124.73
120724,6,7.33
120725,5,64.56
120726,7,165.17
120727,4,149.72
120728,6,39.34
120729,5,46.83
120730,3,45.03
120731,5,62.11
120732,4,36.02
120733,5,72.35
120734,2,75.85
120735,3,68.35
120736,7,57.05
120737,4,59.24
120738,4,44.52
120739,5,41.63
120740,7,125.53
120741,4,26.46
120742,7,152.57
120743,2,56.9
120744,11,62.68
120745,7,110.42
120746,9,40.67
120747,8,38.18
120748,5,79.75
120749,2,53.7
120750,5,27.32
120751,6,46.76
120752,4,35.5
120753,6,192.42
120754,4,28.66
120755,3,14.16
120756,7,46.68
120757,4,26.29
120758,6,64.9
120759,4,83.16
120760,8,4.72
120761,3,88.85
120762,6,18.88
120763,8,46.17
120764,4,38.98
120765,3,45.49
120766,7,45.56
120767,6,38.66
120768,2,52.61
120769,4,63.2
120770,5,54.33
120771,3,66.47
120772,7,7.94
120773,3,29.28
120774,6,64.14
120775,4,86.8
120776,6,58.28
120777,5,27.64
120778,6,109.68
120779,8,46.47
120780,10,122.8
120781,3,32.31
120782,8,64.22
120783,7,83.29
120784,3,86.58
120785,3,152.02
120786,3,22.02
120787,2,77.1
120788,4,108.43
120789,3,50.17
120790,3,40.48
120791,8,8.79
120792,3,98.56
120793,5,63.32
120794,7,62.18
120795,6,72.63
120796,8,47.33
120797,6,42.63
120798,5,159.44
120799,5,102.12
120800,4,626.87
120801,6,24.66
120802,7,87.3
120803,6,125.47
120804,6,42.84
120805,6,133.48
120806,3,36.07
120807,3,45.99
120808,4,92.87
120809,4,88.59
120810,3,188.51
120811,7,34.48
120812,9,55.02
120813,5,24.89
120814,2,187.15
120815,6,35.2
120816,7,58.66
120817,5,24.32
120818,3,49.12
120819,3,32.94
120820,2,105.23
120821,6,33.25
120822,5,84.78
120823,4,46.84
120824,6,68.93
120825,5,27.15
120826,2,44.41
120827,5,45.64
120828,3,92.77
120829,4,30.4
120830,9,97.71
120831,1,13.21
120832,4,76.39
120833,9,109.35
120834,3,130.5
120835,3,43.74
120836,5,23.85
120837,7,44.0
120838,7,41.73
120839,7,79.14
120840,9,36.3
120841,4,23.1
120842,1,69.07
120843,9,24.46
120844,7,10.96
120845,3,59.01
120846,6,20.72
120847,3,62.06
120848,1,23.44
120849,4,133.45
120850,2,62.01
120851,6,45.35
120852,5,79.3
120853,5,25.96
120854,1,17.39
120855,2,22.76
120856,2,48.42
120857,5,22.63
120858,4,92.2
120859,4,62.37
120860,3,51.63
120861,2,28.79
120862,5,101.46
120863,6,123.19
120864,5,46.34
120865,7,54.98
120866,5,69.75
120867,4,74.99
120868,2,65.42
120869,5,79.36
120870,8,15.16
120871,3,45.68
120872,6,33.5
120873,3,32.84
120874,4,116.95
120875,6,137.95
120876,4,7.76
120877,8,55.63
120878,7,167.14
120879,5,132.38
120880,4,115.38
120881,6,9.19
120882,4,42.97
120883,4,24.02
120884,3,80.62
120885,4,39.17
120886,4,40.41
120887,3,72.82
120888,7,26.23
120889,8,42.38
120890,4,51.41
120891,9,52.16
120892,5,14.38
120893,6,42.28
120894,8,97.88
120895,7,47.39
120896,7,106.34
120897,8,80.15
120898,4,46.88
120899,6,51.06
120900,5,303.42
120901,8,56.98
120902,4,57.43
120903,4,103.35
120904,5,69.46
120905,6,20.17
120906,7,32.52
120907,6,60.15
120908,5,9.26
120909,5,27.22
120910,9,39.58
120911,6,51.09
120912,9,37.82
120913,2,14.87
120914,8,66.86
120915,4,40.5
120916,3,69.65
120917,6,84.7
120918,7,92.81
120919,8,34.21
120920,3,57.61
120921,4,41.34
120922,7,79.17
120923,5,34.65
120924,6,61.78
120925,4,79.53
120926,3,123.32
120927,6,46.09
120928,4,60.51
120929,7,145.83
120930,6,34.97
120931,7,66.16
120932,3,77.61
120933,4,66.25
120934,8,35.83
120935,3,24.85
120936,6,16.28
120937,4,36.7
120938,6,26.48
120939,10,61.29
120940,3,111.96
120941,9,10.0
120942,3,21.07
120943,3,73.89
120944,8,60.22
120945,4,53.35
120946,2,124.39
120947,3,122.78
120948,4,65.41
120949,2,32.62
120950,7,17.45
120951,2,69.4
120952,3,86.19
120953,10,28.26
120954,1,73.58
120955,4,64.34
120956,8,25.86
120957,3,84.05
120958,4,87.5
120959,3,145.39
120960,7,63.1
120961,1,48.02
120962,7,95.17
120963,4,94.38
120964,7,97.86
120965,2,83.7
120966,3,43.47
120967,6,35.91
120968,3,56.5
120969,6,65.94
120970,3,76.76
120971,4,65.53
120972,8,33.04
120973,3,90.23
120974,6,14.63
120975,1,32.87
120976,4,64.33
120977,4,37.96
120978,8,67.33
120979,3,23.57
120980,5,73.84
120981,3,33.77
120982,7,58.63
120983,5,51.26
120984,5,67.16
120985,7,53.22
120986,5,133.4
120987,4,41.94
120988,6,53.1
120989,4,21.16
120990,8,43.57
120991,2,59.77
120992,6,29.69
120993,3,62.71
120994,4,12.22
120995,7,33.91
120996,5,180.72
120997,10,56.15
120998,2,62.27
120999,3,28.85
121000,6,253.86
121001,8,36.22
121002,6,92.98
121003,3,68.69
121004,4,130.53
121005,8,84.99
121006,4,59.92
121007,3,113.64
121008,3,63.22
121009,9,12.88
121010,4,94.6
121011,2,21.17
121012,3,69.68
121013,1,38.04
121014,7,37.6
121015,2,38.41
121016,3,122.28
121017,2,70.26
121018,9,25.38
121019,8,91.35
121020,5,47.75
121021,4,42.98
121022,8,76.66
121023,6,74.83
121024,6,58.89
121025,7,43.43
121026,8,70.46
121027,6,37.25
121028,6,35.6
121029,5,37.22
121030,3,95.92
121031,3,35.43
121032,6,105.4
121033,6,18.41
121034,5,97.72
121035,5,129.35
121036,5,22.7
121037,9,87.62
121038,6,63.95
121039,4,31.34
121040,4,57.61
121041,8,76.45
121042,3,29.28
121043,4,186.37
121044,5,52.56
121045,4,77.85
121046,7,27.59
121047,3,47.35
121048,3,123.53
121049,8,54.07
121050,2,81.78
121051,3,65.75
121052,5,54.05
121053,6,47.4
