antiguedad,gasto,soporte,satisfaccion,churn_real
8,134.44026564360692,1,5,0
35,436.62440093683614,1,4,0
31,456.17543668624535,0,4,0
61,218.31204308154116,2,4,0
25,407.0848006762176,0,5,0
42,33.1094351136465,1,4,0
35,128.8018363825296,3,4,0
26,376.58178867417763,0,2,0
40,146.1027238883312,1,2,0
2,284.4196410452698,1,4,1
3,460.4004243063408,1,4,0
26,479.18683927440276,2,3,0
64,54.91802229919372,0,3,0
20,239.60995956715303,0,4,0
33,123.51808122155208,0,3,0
63,305.04116486171995,3,5,1
68,440.6000171464234,2,4,0
41,330.79870075116855,2,4,0
31,150.75121386577604,1,3,0
6,150.93147118862285,1,5,0
8,370.65127095837704,1,2,1
16,276.67817562509936,3,4,0
21,332.0429594344495,2,3,0
62,493.4331561416263,2,5,0
25,255.3719231127929,1,4,0
35,398.016273128401,3,2,1
28,404.1889479562899,3,1,1
35,404.2227991751881,1,3,0
24,367.6439213807077,1,4,0
47,267.57766913479367,1,3,0
29,441.3312997499213,0,3,0
71,365.86924192183017,1,5,0
53,199.88995955622914,2,4,0
55,407.74227919188365,1,5,0
58,155.35169870060366,1,5,0
31,70.85798244413706,2,4,0
68,494.6605371701657,0,4,0
24,229.69142139272847,1,5,0
19,50.15346048583359,0,4,0
55,463.0455427412279,2,5,0
71,141.9513377338762,3,5,0
71,402.9222603041503,0,1,0
40,495.9463206435997,1,5,0
35,109.58500057656762,0,4,0
41,269.9375045917626,2,5,0
34,398.4125480940055,3,4,0
37,222.85448871458482,0,3,0
49,296.78316812533285,2,3,0
23,456.39822471709414,1,4,0
68,467.52330149354765,0,3,0
65,33.49076452135382,1,4,0
52,64.98019419874953,0,3,1
19,72.11398090857762,1,4,0
10,350.9464720432463,1,1,1
45,192.9170934957677,0,2,1
68,117.95178444672592,2,4,0
64,167.23760548973445,2,2,0
23,459.9977999218898,2,4,0
3,243.02930920883114,0,1,1
69,348.8048444914483,0,4,0
6,413.93401309882347,0,4,0
6,392.68025318735516,0,4,0
50,38.320794273161916,1,5,0
27,89.01002181063264,0,4,1
10,196.5702903746455,2,4,0
68,38.25268487232529,1,4,0
53,34.02919401920413,1,4,0
35,471.5763176706026,4,4,0
41,72.95734411813397,0,5,0
14,455.9914697494622,1,5,0
24,134.72007762532172,0,2,1
31,207.4591565678831,2,4,0
58,324.7553066613187,1,3,0
21,349.82617144164345,2,5,0
47,334.2436251687324,2,4,0
44,475.5877432159339,1,4,0
20,314.17999543639183,0,4,0
49,335.31488490733733,0,5,0
8,188.75955661189863,3,5,0
59,224.16775142659014,0,5,0
69,248.66046564016204,0,5,0
22,145.61298424464854,1,1,1
5,33.03481063547599,1,5,0
51,120.55391606930041,1,1,1
5,335.0513861464116,1,4,0
36,445.09236427706253,1,4,0
8,247.81732059363935,0,4,0
69,325.14461022883853,0,4,0
40,202.0906646391741,2,1,0
10,402.6204561534939,2,4,0
31,120.3520099675344,4,4,0
29,166.94379674903414,1,3,0
28,231.56879326213544,0,5,0
8,268.32346158099324,2,4,0
67,282.33137786442387,0,4,0
69,134.56953038030468,1,4,0
41,80.60131097895861,2,4,0
21,99.03003166111301,0,5,0
71,494.665252713143,0,2,0
29,177.22223533988054,0,5,0
26,98.94018329593861,1,3,0
58,434.6119685456081,0,5,0
48,377.9464554793234,2,4,0
46,286.84203568113105,0,3,0
34,34.58860515027774,0,4,0
41,139.93801380733956,1,4,0
53,32.26203461655359,1,5,0
11,484.2528612454603,0,4,0
57,498.8111321419157,1,5,0
57,170.26915868885052,3,3,0
34,74.27465589677189,0,3,0
3,311.0764808279912,0,5,1
7,66.47346470573899,0,4,1
48,398.97469087603235,5,4,0
62,393.49195879370524,3,3,0
34,335.9321761643323,0,5,0
14,223.89054724949506,1,4,0
64,300.86424390488827,1,5,0
41,279.85889456978845,2,1,1
69,228.9828060503147,3,4,1
20,300.58745678973037,1,5,0
66,233.36839166985405,1,3,0
15,373.1198253183228,2,1,0
32,383.04725410264484,2,4,0
12,132.39095792224145,1,4,0
42,97.24266913745194,1,2,0
27,209.71757336057416,5,5,0
6,118.72174573481217,0,2,1
45,187.25092895433428,3,5,0
13,391.3423671721047,1,5,0
71,401.3808698910504,3,5,0
39,86.94016005208967,1,5,0
61,494.1550520775209,0,5,0
59,298.93119318457195,0,3,0
5,50.0729757144277,1,5,0
70,178.01398926787783,0,4,0
55,256.03535515669034,1,5,0
23,473.7632033157597,0,5,0
47,86.86785309341312,3,3,0
14,244.34668446999314,4,2,1
36,69.2579739982558,3,1,0
41,189.22632496443907,1,4,0
11,471.95233623394444,1,4,0
35,275.97853342675114,1,5,0
29,191.27106559269035,1,4,0
30,302.2346255657336,1,5,0
13,102.00053130086775,0,2,0
22,236.69654533986926,0,4,0
4,475.1129280452772,1,3,0
37,461.4903933598776,0,4,0
38,428.0890346441835,1,5,0
37,333.89473774183324,0,4,0
25,67.38641905816652,0,3,0
45,184.92291198922086,2,4,0
44,233.51937314383738,1,2,1
36,223.48076014932766,2,3,0
30,313.0002504734897,0,4,0
9,281.72309274580454,3,2,1
3,382.8146627144701,0,4,1
56,255.26710018167034,1,4,1
46,170.4035710096398,1,3,0
34,467.1762815708623,0,4,0
29,135.1000698267975,1,4,0
55,87.15621622215808,2,5,0
13,464.72330610252817,0,3,0
6,161.6817059633196,0,5,0
43,191.48214893707998,0,3,0
13,140.79828708958982,0,3,0
41,143.6449104691921,1,4,0
57,487.8668509832996,0,4,0
42,451.15144250290484,3,3,0
60,48.19869327429075,1,5,0
2,43.86380187479478,1,3,0
68,322.33975303722406,3,4,0
44,171.9581848208532,0,4,0
32,111.03149798189983,1,4,0
6,297.4436367729912,1,5,0
64,271.8972328662684,0,4,0
16,37.95727855934455,2,4,0
42,237.35861287928213,0,3,0
35,387.7941422454533,1,4,0
66,407.57264890243994,0,4,0
59,111.15082488885474,0,4,0
20,298.00713404543063,0,5,0
23,350.71387171945776,3,3,0
35,338.8109581348819,1,4,0
7,481.26660960898295,0,4,0
21,245.01815447834468,0,1,1
17,363.55698933816603,2,3,0
21,31.310005694570062,0,5,0
3,346.8097983305684,2,4,0
21,166.20578431298304,2,5,0
56,211.04723267901858,1,3,0
43,116.03134670804536,2,4,0
57,319.31668448672735,0,1,1
21,26.351785807737294,2,3,0
21,92.42606384121714,0,5,0
6,88.10235948167264,0,4,0
53,351.38235767690173,0,1,0
19,374.9267488989166,0,2,0
15,254.98523978470334,1,3,0
42,109.10352860903075,1,5,0
48,53.776954603002466,1,4,0
17,170.70616055380586,1,3,0
33,302.0529989411402,0,4,0
52,333.211360747532,3,5,0
26,230.47940779308584,0,4,0
12,268.36742463287106,4,2,1
6,51.37667638839453,0,4,0
40,69.83384377192783,1,3,0
22,92.37571987033229,2,3,0
27,182.28268044642124,1,5,0
14,252.17746713783902,1,4,0
29,338.12320267145924,0,4,0
10,112.74039770449242,1,3,0
18,120.82274997853183,2,3,0
68,166.96041369335543,1,5,0
17,262.2340953287249,0,2,1
31,230.13759712386585,1,4,0
35,399.2190995272131,1,5,0
31,151.79563108269375,1,2,0
10,172.87992242278926,0,1,1
70,478.8850215478291,2,5,0
18,86.09915007446588,1,5,0
60,211.11175170376572,1,5,0
45,450.8989451380206,3,4,0
36,450.6180844995595,2,4,0
67,204.67831095371946,2,4,0
59,138.82839855366794,1,4,0
43,365.74012778413163,0,3,0
61,262.52805112439853,1,4,0
61,463.62497636693934,3,4,0
52,438.32599689239396,1,2,1
33,441.83807782369416,1,5,0
67,109.81999480696007,0,5,0
45,479.1948833875496,1,4,0
23,118.13789997922606,0,3,0
16,403.8709243638853,2,3,0
70,67.60448951774448,2,3,0
65,115.14996546828961,1,3,0
27,291.28772598888617,2,2,0
22,380.65178962262337,2,5,0
62,358.19098209294805,1,5,0
57,305.16195322455945,2,2,1
57,69.58942673429875,1,5,0
40,235.0119352198052,0,4,0
20,268.1216099424896,2,3,0
56,463.9577492821029,1,3,0
7,146.7291277089625,3,5,0
40,48.150022950992444,2,4,0
50,102.92027407804898,0,5,0
49,212.20799413958048,2,5,0
56,205.51118571892232,0,5,0
24,430.538973854102,0,4,0
40,286.86830003267136,0,5,0
28,415.77478166857037,2,3,0
44,190.90324277870042,1,4,0
51,229.66122435881178,1,4,0
42,297.6705943638093,1,4,0
21,207.26274397584555,1,5,0
19,100.8343992702065,0,4,1
47,329.54870956864033,0,4,0
18,295.9729502393939,0,4,0
2,455.7027503822957,1,4,0
33,352.8608272362084,0,4,0
5,202.00133328485143,1,4,0
16,450.52224293377554,1,3,0
31,41.6266018830793,0,5,0
23,89.26361324692088,2,3,0
6,72.67962192131186,2,2,1
49,123.22916909662133,0,5,0
37,226.56710913744962,3,4,1
39,330.89231608397864,2,4,0
52,85.18666012566867,1,2,0
66,121.10408806172171,0,4,0
17,483.90349357756475,3,4,0
26,315.15734549210373,0,1,1
17,45.62524646342885,0,4,0
6,267.61389015972975,0,5,0
10,181.79268636758616,1,5,0
14,219.81677803430375,1,5,0
50,141.4255090382608,0,4,0
29,353.18411208481285,0,4,0
55,432.10984878504934,1,3,0
27,135.2746735349126,0,3,0
8,494.7602872194261,1,3,0
2,218.17092675078698,1,4,0
67,315.18250418270003,0,4,0
33,168.59637553562843,1,4,0
30,191.42691743943956,2,2,1
70,346.614054670779,0,4,0
18,38.7813685216117,2,3,0
4,127.64796491059643,0,4,0
30,485.9983973068794,0,3,0
48,354.99931107534366,1,4,0
9,458.1564822840953,1,3,1
20,93.8550574739449,0,4,0
37,364.83187441065877,1,2,1
32,189.5336555498807,0,4,1
10,145.97591013600854,0,2,1
35,94.29703664973616,0,4,0
54,308.5070043402098,0,4,0
8,165.39830778124158,2,4,1
31,356.1660615306889,0,4,0
53,382.11722878593787,0,5,0
49,380.761137290861,1,4,0
40,366.4718563394205,1,5,0
71,439.15544274702546,1,5,0
9,203.5122326142804,1,4,1
14,372.4373487366332,1,5,0
30,185.8230600907416,2,5,0
37,496.9179535614533,0,1,0
57,334.45375331399123,1,3,0
13,104.82187101104947,1,2,1
37,247.47276916122436,1,4,0
57,148.22176379493777,0,5,0
16,308.0361787463142,0,4,0
42,456.64177187325885,0,3,0
63,374.9341663464398,1,3,0
65,132.39049729898625,0,4,0
23,131.01535732257312,2,3,0
65,341.01878193641653,1,4,0
11,354.9390348609221,1,5,0
34,465.7930253506577,1,4,0
20,264.45707888372317,1,5,0
51,156.13731469193274,2,4,0
4,91.31773827083123,1,4,0
48,223.06477563775047,0,3,0
56,153.85463129102052,1,4,0
50,54.94636163220051,0,5,0
52,235.44189953836477,0,5,0
12,21.25696279210814,1,1,1
49,44.62182542733663,1,5,0
12,447.8042672273401,2,2,0
6,238.80759540698347,2,3,0
62,336.0206443474928,2,5,0
12,466.27084116928745,1,5,0
9,386.5963767352505,3,5,1
69,119.74766048257342,0,4,0
23,82.63196534838875,1,4,0
13,260.8017467668459,2,3,0
55,143.71632883265136,2,4,0
30,209.71378187313474,0,4,0
8,224.55520393397978,1,4,0
19,458.08055215547324,0,5,0
17,495.24291703876685,0,2,0
37,107.04208673551064,1,4,0
22,493.9446523058905,1,1,1
48,332.67182335002576,1,4,0
14,463.74394671939245,2,4,0
42,53.342587248592835,1,5,0
67,459.4906362008705,1,4,0
63,59.18103581214318,0,5,0
23,297.4875930999256,0,4,0
38,173.77285611211212,2,5,0
63,84.22370553602025,0,2,1
71,432.4576448175154,3,2,1
12,233.91728999848854,2,4,0
60,121.54573034093966,0,2,1
4,118.15917558845862,0,4,0
59,159.71022492422537,0,3,0
37,207.37541523481588,0,4,0
45,89.64049067597863,2,5,0
59,30.782118842034212,1,5,0
53,417.11782790899656,1,5,0
70,344.8501392527775,0,5,0
68,420.9470003233557,2,4,0
55,208.41657439541058,1,4,0
5,98.41428613695662,2,5,0
65,345.071770185371,1,4,0
55,384.3310755681008,0,5,0
60,123.08058579397647,2,2,1
48,288.6270281309097,0,4,0
71,280.82984941254784,1,3,0
31,479.96184969032333,1,3,0
40,280.01855474714347,0,4,0
33,337.59288001267527,2,5,0
39,296.69313587110526,0,3,0
45,111.3906794089403,0,5,0
39,446.5276564026079,0,1,0
5,351.2197468978389,0,4,0
7,289.76428529280906,2,4,0
69,260.8688623143731,0,2,0
40,496.3532240348309,1,4,0
11,283.8971311580943,1,5,0
68,51.399015184981245,1,4,0
11,439.04066476624234,1,4,0
70,364.920079431825,2,4,0
52,342.93478078403416,0,5,0
4,484.0125062090266,1,1,1
8,63.38328072290789,0,4,1
40,335.8459456697438,2,4,0
31,213.7953276234953,1,5,0
53,489.6312910416258,1,5,0
48,193.17646714654742,0,2,1
55,36.58730674964332,1,5,0
29,189.16254204812307,1,4,0
34,173.9025197886386,1,4,0
58,430.9246892900042,2,2,0
47,306.80917343445935,1,4,0
7,330.5742532074946,3,4,1
26,310.04749168588387,0,4,0
4,236.38620817569142,1,3,0
51,376.1947244352006,0,5,0
66,23.480316497396068,2,4,0
54,53.66539569888337,1,3,0
39,462.3699526632181,2,4,0
62,451.8401103082537,1,4,0
62,452.1673695454841,0,2,1
67,146.8109144668759,1,3,0
50,297.3284006535525,1,3,0
12,341.1173177083231,0,4,0
3,314.0393961736617,2,4,0
46,384.6582297378263,0,2,0
65,161.1479569264783,1,3,0
41,28.704902579413556,0,4,0
67,443.73864070338203,1,4,0
52,470.41277754591397,1,3,0
48,398.0303034772086,2,5,0
3,231.7099257108649,1,4,0
22,74.07633218966498,0,2,0
13,351.19256317108864,0,5,0
1,197.85078961024143,2,3,0
49,413.0401694653183,1,5,0
16,209.77762922589173,1,5,0
37,462.7556619699076,0,4,0
36,117.08034144026952,0,4,0
21,225.29085407945072,2,3,0
42,41.63096474587333,2,5,0
17,350.4663122564766,3,4,0
35,76.82807143071473,0,4,0
14,37.66631957012304,0,4,0
21,139.36819429316586,2,5,0
29,117.30643375270374,0,4,0
62,40.904832727795295,1,1,1
7,76.34275393262051,0,4,1
68,465.66973550672674,0,1,1
45,218.84918505239105,1,4,0
19,316.6663877027985,1,3,0
52,142.17725159266223,1,5,0
34,482.20573040912393,2,3,0
18,320.10495033881136,1,4,0
30,141.91253399119324,1,4,0
4,305.83256220447737,0,5,1
66,100.11764217761251,1,4,0
2,111.48591847337528,0,3,0
27,308.7512270470394,1,4,0
28,371.0453459568236,1,4,0
31,335.29490011632134,1,4,0
3,337.89437752504443,1,2,1
46,385.6889910423102,1,4,0
62,312.047208873578,0,4,0
2,375.5891858611373,1,2,1
12,388.2083896518285,0,5,0
10,430.55743274841785,1,5,0
26,108.38788021932032,1,5,0
33,187.45269609936506,0,4,0
45,268.35703597971406,0,4,0
9,421.97885967607135,1,3,0
33,440.5524638213254,2,5,0
16,180.98387474691458,2,3,0
57,217.31712860081632,0,5,0
53,272.9850877562017,1,5,0
52,389.59077167865104,1,5,0
12,126.49364389995634,1,4,0
57,127.40010718560322,0,1,1
8,354.09886886879167,1,5,0
48,467.4599166596228,3,4,0
69,255.09750849966733,0,3,0
62,173.02283268941147,2,5,0
63,61.112168876980775,1,3,0
47,95.8507775440578,1,5,0
69,141.86239798225063,0,4,0
19,41.50482661062249,2,5,0
19,197.48813456685053,0,1,0
6,335.64309604506565,0,4,0
71,231.88157941054732,4,1,1
51,450.1031017622783,3,1,1
69,293.8813392188634,0,4,0
16,466.07170933490926,2,3,0
10,409.079827696704,1,5,1
68,296.9678407518637,2,4,0
15,153.96673571152672,0,5,0
11,26.841391644694088,1,4,0
37,256.3949052956575,1,4,0
11,293.64829554641216,0,4,1
5,292.16954925442957,0,3,0
14,460.347090846828,2,3,0
55,186.09266886492506,2,3,0
51,386.3857420538534,0,5,0
70,367.2254534718461,0,5,0
15,358.23340012246905,0,2,0
16,438.9599013277214,0,3,0
7,246.84327731592202,0,4,0
17,442.18283352078805,0,4,0
50,491.6660489726779,0,5,0
31,83.58290266490289,0,3,0
20,461.7985874569948,1,3,0
58,367.63380208113733,2,5,0
51,184.56930804714847,3,3,1
68,493.8096787457846,1,4,0
50,144.06556612474682,0,2,1
54,474.3893224969301,2,5,0
60,224.98090938676833,2,4,0
71,398.5959497025261,2,3,0
1,486.63656004515707,2,5,0
35,30.045164449406432,3,3,1
66,118.57833512070455,1,4,0
1,79.8372433389925,1,4,0
42,492.39636616860463,2,4,0
10,119.84736734966364,2,3,0
56,289.2607730850572,0,3,0
29,258.39491857395234,1,4,0
23,164.7488811525716,0,4,0
62,415.5773603713803,0,3,0
8,302.2723750207545,0,5,0
19,251.23320283457855,1,3,0
56,332.24899113703265,3,4,0
63,139.8124708317061,1,3,0
22,52.44264318932943,1,4,0
18,211.92973864307555,3,2,1
1,436.0774767918818,1,4,0
29,422.3980253189863,1,1,0
62,217.56172231525866,1,2,0
11,287.58547664380507,1,2,1
33,171.51847512541116,0,4,0
29,314.1651949484938,0,1,1
51,458.0452548095784,2,5,0
30,295.1061161395853,1,4,0
15,147.59543417654953,3,5,0
32,317.0482989151015,1,4,1
58,497.8047109635335,2,3,0
47,296.0745783199697,0,4,0
7,39.12449253083926,3,3,0
7,332.37388019113865,1,5,0
61,292.59788155720025,1,4,0
58,165.42061971049625,0,4,0
19,452.36506790061026,0,5,1
20,175.7590416248126,0,4,0
16,27.120088031294323,3,1,1
68,31.018392965767525,3,4,1
8,446.20479393749935,2,4,0
63,431.78629350399444,2,4,0
21,128.20665072860078,1,4,0
55,93.45161382687931,0,5,0
22,386.1193548744803,0,4,0
32,115.38321257599362,2,5,0
5,421.5210989821115,2,2,1
15,363.92879880229594,1,3,0
64,453.08112192643955,0,2,0
55,434.609728795355,0,4,0
46,310.23588038595915,0,3,0
58,117.24462031207459,0,5,0
58,269.47659426703694,0,5,0
56,228.28160759377556,1,5,0
51,167.28827604137268,1,3,0
61,366.53231827874635,3,4,0
45,190.1323556052477,0,4,0
45,411.23394632628833,0,4,0
47,374.4664189907403,1,2,0
61,208.1812817231417,3,4,0
45,452.2841037206027,0,3,0
24,86.19248796475486,2,4,0
65,363.0600640215115,1,4,0
64,82.78630090022747,2,3,0
42,447.98957816523637,1,4,0
49,396.0551112005007,2,4,0
19,164.6216012773492,2,5,0
18,99.87726262773566,1,4,0
26,231.74219340052002,4,4,0
16,177.6736320201038,0,1,1
33,302.69167250104465,1,5,0
65,110.65722842198923,0,5,0
4,325.1157657003652,1,3,1
71,213.46894637501774,3,2,1
65,340.595833264719,1,3,0
23,187.526294088582,0,4,1
56,341.71291697614373,0,4,0
65,391.4134983180451,1,5,0
54,483.90085362465186,1,1,1
44,423.9143324837056,0,5,0
12,132.94952318829795,0,5,0
14,334.8361014095648,1,4,0
11,337.11436320129155,0,4,0
30,29.949597791003875,1,4,0
52,42.28650419462588,0,3,1
55,163.62395308332643,0,4,0
24,319.15847842397386,0,4,0
18,103.96802433083886,2,5,0
37,433.48845697325226,0,4,0
18,49.38111218583211,1,4,0
6,83.73534608555262,0,5,0
8,201.61856884619533,0,4,0
2,190.60229433148632,1,3,0
70,82.58897294072756,0,1,0
33,443.6240239049295,2,1,1
68,343.6780159051681,0,3,0
16,410.03144978199185,1,2,1
61,269.83692603170834,2,5,0
70,367.64789651426327,0,5,0
34,204.20015151054002,3,2,1
69,358.063428309297,1,4,0
7,75.31543786903002,1,4,0
3,59.27203414434185,3,5,1
69,495.7722976495619,0,4,0
65,301.2358386327659,1,3,0
6,78.794440009736,1,1,0
23,366.9098187075673,0,4,0
36,80.35625806429056,1,2,0
61,222.360295000497,0,5,0
44,289.71841237651785,1,5,0
39,190.97361778274197,0,2,1
32,470.4505914014257,0,5,0
63,420.152081030613,1,4,0
44,467.96514529720366,0,5,0
31,475.1098068394732,4,5,0
10,320.27855729022133,0,5,0
25,400.69586722104873,2,4,0
64,63.060534660087114,2,4,0
44,72.68426991447524,1,2,0
44,354.8103033233708,1,2,0
11,146.11139020205366,3,4,1
68,488.68114222479795,0,4,0
52,464.67874633639696,1,5,0
21,453.8592349701502,1,4,0
65,151.20067943480004,1,2,1
66,497.54639651917796,1,4,0
4,426.1648950686517,3,3,1
21,208.14973262748893,0,3,0
4,278.1773425903433,0,2,1
15,451.4877335750152,0,3,0
56,131.23887992047275,0,5,0
46,214.23930805557433,1,4,0
9,158.8102828685549,0,4,0
71,335.96276825665456,1,5,0
67,294.84530315527513,3,5,0
53,289.75608468800675,0,5,0
57,429.7682609361839,1,1,0
70,170.55400765662685,4,5,1
1,432.5499532808998,1,4,0
53,63.87389129232954,0,2,0
12,125.55406206574497,2,5,0
54,149.64415975873806,0,4,0
28,427.39160400498196,1,4,0
33,316.9720012092705,1,4,0
60,248.66374801626085,1,3,0
7,363.2827853667185,0,4,0
15,231.50395915318302,0,4,0
10,96.75395139357326,2,5,0
29,478.20677035384557,2,4,0
70,114.98953778409815,0,4,0
55,463.1588428732402,2,4,0
47,339.17420082270763,0,4,0
33,499.5683845707487,3,5,0
26,165.74465983057647,0,4,0
59,494.07500229256993,0,5,0
57,495.44980127809555,1,3,0
47,43.50527451672413,1,3,0
37,209.50297446511252,1,4,0
21,495.107539158868,0,5,0
42,435.03792902931804,0,3,0
46,254.63630859610993,0,3,0
14,326.2851663395987,0,4,0
65,300.1950205512679,1,5,0
63,478.542298896995,1,3,0
33,393.60927784908074,0,5,0
1,181.74402330174576,1,4,0
10,381.4466744582145,2,5,0
67,337.5211935760816,2,4,0
68,244.35215953549277,0,3,0
18,336.7839172568893,1,1,0
58,238.397406142666,0,3,0
2,214.12249373117595,0,4,0
48,326.24381387861,1,3,0
27,395.2950116733483,0,5,0
63,54.33856847765451,1,3,0
2,284.85192584478193,3,1,1
71,210.709966991148,1,3,0
34,267.6182986081741,2,5,0
35,477.51572458624594,1,3,0
59,60.44449229816473,0,3,0
15,99.32006749440772,2,4,0
14,231.18791550315518,1,2,0
15,84.03261271669321,0,4,0
36,406.65638814425205,1,3,0
14,388.1907618106381,0,2,0
27,26.13722129447506,1,3,0
44,52.32659422922892,1,4,0
8,272.5682932478296,1,5,0
19,167.5816344762089,0,4,0
5,113.41543665261275,1,5,0
44,150.2328166427331,4,3,1
9,52.61284422786544,0,4,0
20,33.438994365182886,2,4,0
29,277.95688985401193,0,2,0
44,259.58004122372705,0,4,0
44,393.9064013857871,0,4,0
35,420.4052706372158,0,4,0
66,233.82732221490537,2,4,0
65,324.2261885543896,0,3,0
71,284.7511573855071,2,4,0
27,297.6440940712997,0,3,0
29,450.3342602415902,1,4,0
51,226.26797059874903,2,2,0
67,421.96871834104957,0,5,0
18,247.51908525701734,0,5,0
46,30.187407528719028,2,5,0
15,311.5583783222467,2,4,0
59,287.3361136571449,2,2,1
50,34.81630748290348,0,5,0
4,112.02506843142737,0,3,0
9,227.3569471326062,0,2,1
33,278.5328253925477,1,4,0
13,71.84771216115752,0,5,0
